round,method,scenario,path_chosen,rtt_ms,status,reason,timestamp
55,lstm_predictor,path1_high_rtt_low_loss,2,70.1,success,path1_predicted_degraded,2026-04-30T08:17:46.390794
56,lstm_predictor,path1_high_rtt_low_loss,2,62.33,success,path1_predicted_degraded,2026-04-30T08:17:46.781051
57,lstm_predictor,path1_high_rtt_low_loss,2,65.68,success,path1_predicted_degraded,2026-04-30T08:17:47.183972
58,lstm_predictor,path1_high_rtt_low_loss,2,86.44,success,path1_predicted_degraded,2026-04-30T08:17:47.644189
59,lstm_predictor,path1_high_rtt_low_loss,2,61.8,success,path1_predicted_degraded,2026-04-30T08:17:48.122862
60,lstm_predictor,path1_high_rtt_low_loss,2,63.88,success,path1_predicted_degraded,2026-04-30T08:17:48.567386
61,lstm_predictor,path1_high_rtt_low_loss,2,98.43,success,path1_predicted_degraded,2026-04-30T08:17:49.032967
62,lstm_predictor,path1_high_rtt_low_loss,2,99.18,success,path1_predicted_degraded,2026-04-30T08:17:49.445391
63,lstm_predictor,path1_high_rtt_low_loss,2,68.37,success,path1_predicted_degraded,2026-04-30T08:17:49.840848
64,lstm_predictor,path1_high_rtt_low_loss,2,83.2,success,path1_predicted_degraded,2026-04-30T08:17:50.278635
65,lstm_predictor,path1_high_rtt_low_loss,2,88.71,success,both_degraded_choose_better,2026-04-30T08:17:50.757355
66,lstm_predictor,path1_high_rtt_low_loss,2,99.04,success,both_degraded_choose_better,2026-04-30T08:17:51.205813
67,lstm_predictor,path1_high_rtt_low_loss,2,89.79,success,both_degraded_choose_better,2026-04-30T08:17:51.649020
68,lstm_predictor,path1_high_rtt_low_loss,2,72.4,success,both_degraded_choose_better,2026-04-30T08:17:52.100295
69,lstm_predictor,path1_high_rtt_low_loss,2,70.69,success,both_degraded_choose_better,2026-04-30T08:17:52.503006
70,lstm_predictor,path1_high_rtt_low_loss,2,87.58,success,both_degraded_choose_better,2026-04-30T08:17:52.942179
71,lstm_predictor,path1_high_rtt_low_loss,2,62.87,success,both_degraded_choose_better,2026-04-30T08:17:53.338807
72,lstm_predictor,path1_high_rtt_low_loss,2,68.22,success,both_degraded_choose_better,2026-04-30T08:17:53.743581
73,lstm_predictor,path1_high_rtt_low_loss,2,84.44,success,both_degraded_choose_better,2026-04-30T08:17:54.148865
74,lstm_predictor,path1_high_rtt_low_loss,2,0,dropped,both_degraded_choose_better,2026-04-30T08:17:54.517341
75,lstm_predictor,path1_high_rtt_low_loss,2,71.92,success,path1_predicted_degraded,2026-04-30T08:17:54.942264
76,lstm_predictor,path1_high_rtt_low_loss,2,80.25,success,path1_predicted_degraded,2026-04-30T08:17:55.365172
77,lstm_predictor,path1_high_rtt_low_loss,2,67.88,success,path1_predicted_degraded,2026-04-30T08:17:55.779849
78,lstm_predictor,path1_high_rtt_low_loss,2,84.54,success,path1_predicted_degraded,2026-04-30T08:17:56.224179
79,lstm_predictor,path1_high_rtt_low_loss,2,96.73,success,path1_predicted_degraded,2026-04-30T08:17:56.691889
80,lstm_predictor,path1_high_rtt_low_loss,2,80.5,success,path1_predicted_degraded,2026-04-30T08:17:57.112605
81,lstm_predictor,path1_high_rtt_low_loss,2,63.4,success,path1_predicted_degraded,2026-04-30T08:17:57.514259
82,lstm_predictor,path1_high_rtt_low_loss,2,85.0,success,path1_predicted_degraded,2026-04-30T08:17:57.948707
83,lstm_predictor,path1_high_rtt_low_loss,2,70.36,success,path1_predicted_degraded,2026-04-30T08:17:58.387577
84,lstm_predictor,path1_high_rtt_low_loss,2,65.57,success,path1_predicted_degraded,2026-04-30T08:17:58.821224
85,lstm_predictor,path1_high_rtt_low_loss,2,95.39,success,path1_predicted_degraded,2026-04-30T08:17:59.296202
86,lstm_predictor,path1_high_rtt_low_loss,2,81.91,success,path1_predicted_degraded,2026-04-30T08:17:59.711219
87,lstm_predictor,path1_high_rtt_low_loss,2,96.56,success,path1_predicted_degraded,2026-04-30T08:18:00.149689
88,lstm_predictor,path1_high_rtt_low_loss,2,60.94,success,path1_predicted_degraded,2026-04-30T08:18:00.585154
89,lstm_predictor,path1_high_rtt_low_loss,2,77.03,success,path1_predicted_degraded,2026-04-30T08:18:01.004660
90,lstm_predictor,path1_high_rtt_low_loss,2,80.06,success,path1_predicted_degraded,2026-04-30T08:18:01.474988
91,lstm_predictor,path1_high_rtt_low_loss,2,67.57,success,path1_predicted_degraded,2026-04-30T08:18:01.892663
92,lstm_predictor,path1_high_rtt_low_loss,2,79.02,success,path1_predicted_degraded,2026-04-30T08:18:02.295533
93,lstm_predictor,path1_high_rtt_low_loss,2,96.33,success,path1_predicted_degraded,2026-04-30T08:18:02.726905
94,lstm_predictor,path1_high_rtt_low_loss,2,93.78,success,both_degraded_choose_better,2026-04-30T08:18:03.160155
95,lstm_predictor,path1_high_rtt_low_loss,2,78.75,success,both_degraded_choose_better,2026-04-30T08:18:03.627491
96,lstm_predictor,path1_high_rtt_low_loss,2,97.5,success,both_degraded_choose_better,2026-04-30T08:18:04.113973
97,lstm_predictor,path1_high_rtt_low_loss,2,65.6,success,both_degraded_choose_better,2026-04-30T08:18:04.528733
98,lstm_predictor,path1_high_rtt_low_loss,2,90.0,success,both_degraded_choose_better,2026-04-30T08:18:04.990529
99,lstm_predictor,path1_high_rtt_low_loss,2,75.36,success,both_degraded_choose_better,2026-04-30T08:18:05.442375
100,lstm_predictor,path1_high_rtt_low_loss,2,81.14,success,both_degraded_choose_better,2026-04-30T08:18:05.858551
